--- Most Pop Algorithm --- 
PREC@1 0.167496
RECALL@1 0.015077
NDCG@1 0.167496
MAP@1 0.167496
MAP 0.214291
PREC@3 0.1288
RECALL@3 0.031968
NDCG@3 0.248054
MAP@3 0.209784
PREC@5 0.110448
RECALL@5 0.043832
NDCG@5 0.264394
MAP@5 0.215388
PREC@10 0.090381
RECALL@10 0.067317
NDCG@10 0.288196
MAP@10 0.214291
AGG_DIV@1 16
GINI@1 0.9994843036286514
ENTROPY@1 0.7008633672529451
COVERAGE@1 0.0017429193899782135
AGG_DIV@3 32
GINI@3 0.9990389714611073
ENTROPY@3 1.027606813494247
COVERAGE@3 0.003485838779956427
AGG_DIV@5 47
GINI@5 0.9986302086712344
ENTROPY@5 1.1904506955964007
COVERAGE@5 0.005119825708061002
AGG_DIV@10 79
GINI@10 0.9977136172187725
ENTROPY@10 1.4236365528878687
COVERAGE@10 0.00860566448801743
