--- Wikidata Page Rank 80/20 Algorithm --- 
PREC@1 0.207297
RECALL@1 0.022313
NDCG@1 0.207297
MAP@1 0.207297
MAP 0.27602
PREC@3 0.168601
RECALL@3 0.052857
NDCG@3 0.330083
MAP@3 0.272112
PREC@5 0.156551
RECALL@5 0.079875
NDCG@5 0.361046
MAP@5 0.284119
PREC@10 0.125207
RECALL@10 0.124458
NDCG@10 0.376283
MAP@10 0.27602
AGG_DIV@1 46
GINI@1 0.9991042053055957
ENTROPY@1 0.8733186888691884
COVERAGE@1 0.005010893246187364
AGG_DIV@3 83
GINI@3 0.9983698668002305
ENTROPY@3 1.2249691118515962
COVERAGE@3 0.009041394335511982
AGG_DIV@5 126
GINI@5 0.9976296516600568
ENTROPY@5 1.4082650320090682
COVERAGE@5 0.013725490196078431
AGG_DIV@10 208
GINI@10 0.9961647800112103
ENTROPY@10 1.6415432827365017
COVERAGE@10 0.022657952069716776
