--- Reorder Path Algorithm p_items=0.1policy=randomn_reorder=10 --- 
PREC@1 0.221741
RECALL@1 0.049892
NDCG@1 0.221741
MAP@1 0.221741
MAP 0.290933
PREC@3 0.163512
RECALL@3 0.108226
NDCG@3 0.347235
MAP@3 0.28592
PREC@5 0.130773
RECALL@5 0.144147
NDCG@5 0.371444
MAP@5 0.295794
PREC@10 0.091888
RECALL@10 0.202613
NDCG@10 0.38515
MAP@10 0.290933
AGG_DIV@1 203
GINI@1 0.9948789984876395
ENTROPY@1 1.8259487197673696
COVERAGE@1 0.018362731795567615
AGG_DIV@3 377
GINI@3 0.9921757886084608
ENTROPY@3 2.0189840010927482
COVERAGE@3 0.03410221619176843
AGG_DIV@5 482
GINI@5 0.9902720867053011
ENTROPY@5 2.120133742631305
COVERAGE@5 0.04360018091361375
AGG_DIV@10 633
GINI@10 0.9877962560815257
ENTROPY@10 2.2341925187128044
COVERAGE@10 0.057259158751696064
