--- BPR-MF Algorithm --- 
PREC@1 0.143784
RECALL@1 0.032317
NDCG@1 0.143784
MAP@1 0.143784
MAP 0.188773
PREC@3 0.095495
RECALL@3 0.061365
NDCG@3 0.208406
MAP@3 0.177252
PREC@5 0.078054
RECALL@5 0.082475
NDCG@5 0.231149
MAP@5 0.186744
PREC@10 0.056811
RECALL@10 0.119902
NDCG@10 0.250821
MAP@10 0.188773
GINI@1 0.9971790233699865
ENTROPY@1 1.5692595030066978
COVERAGE@1 0.011418214771182602
GINI@3 0.9959027084896397
ENTROPY@3 1.742839115090207
COVERAGE@3 0.020752152242863614
GINI@5 0.9948726486683458
ENTROPY@5 1.8482670970326205
COVERAGE@5 0.026642501132759403
GINI@10 0.992780714583503
ENTROPY@10 2.004274624760071
COVERAGE@10 0.03960126869053013
